chrom1	start1	end1	chrom2	start2	end2	score
chrX	14600000	14601000	chrX	14600000	14601000	0
chrX	14601000	14604000	chrX	14600000	14601000	-37.5366668701172
chrX	14604000	14607000	chrX	14600000	14601000	-47.091667175293
chrX	14607000	14610000	chrX	14600000	14601000	-35.5999984741211
chrX	14610000	14613000	chrX	14600000	14601000	-31.9750003814697
chrX	14613000	14616000	chrX	14600000	14601000	-29.7000007629395
chrX	14616000	14619000	chrX	14600000	14601000	-16.5200004577637
chrX	14619000	14622000	chrX	14600000	14601000	-9.98571395874023
chrX	14622000	14625000	chrX	14600000	14601000	-6.48000001907349
chrX	14625000	14628000	chrX	14600000	14601000	-20.6333332061768
chrX	14628000	14631000	chrX	14600000	14601000	-23.5399990081787
chrX	14631000	14634000	chrX	14600000	14601000	-25.5
chrX	14634000	14637000	chrX	14600000	14601000	-36.3499984741211
chrX	14637000	14640000	chrX	14600000	14601000	0
chrX	14640000	14643000	chrX	14600000	14601000	-14.6000003814697
chrX	14643000	14646000	chrX	14600000	14601000	4.30000019073486
chrX	14646000	14649000	chrX	14600000	14601000	12.3999996185303
chrX	14649000	14652000	chrX	14600000	14601000	10
chrX	14652000	14655000	chrX	14600000	14601000	11.5
chrX	14655000	14658000	chrX	14600000	14601000	9.60000038146973
chrX	14658000	14661000	chrX	14600000	14601000	1.71666669845581
chrX	14661000	14664000	chrX	14600000	14601000	1.89999985694885
chrX	14664000	14667000	chrX	14600000	14601000	7.40000009536743
chrX	14667000	14670000	chrX	14600000	14601000	14.8500003814697
chrX	14670000	14673000	chrX	14600000	14601000	14.3999996185303
chrX	14673000	14676000	chrX	14600000	14601000	21.0499992370605
chrX	14676000	14679000	chrX	14600000	14601000	28.8500003814697
chrX	14679000	14682000	chrX	14600000	14601000	29
chrX	14682000	14685000	chrX	14600000	14601000	24.9200000762939
chrX	14685000	14688000	chrX	14600000	14601000	23.3999996185303
chrX	14688000	14691000	chrX	14600000	14601000	29
chrX	14691000	14694000	chrX	14600000	14601000	25.2999992370605
chrX	14694000	14697000	chrX	14600000	14601000	29.6333332061768
chrX	14697000	14700000	chrX	14600000	14601000	36
chrX	14700000	14703000	chrX	14600000	14601000	30.4500007629395
chrX	14703000	14706000	chrX	14600000	14601000	22.8799991607666
chrX	14706000	14709000	chrX	14600000	14601000	28.7999992370605
chrX	14709000	14712000	chrX	14600000	14601000	26.2000007629395
chrX	14712000	14715000	chrX	14600000	14601000	27.2999992370605
chrX	14715000	14718000	chrX	14600000	14601000	33.1599998474121
chrX	14718000	14721000	chrX	14600000	14601000	38.5499992370605
chrX	14721000	14724000	chrX	14600000	14601000	38.5999984741211
chrX	14724000	14727000	chrX	14600000	14601000	39.2400016784668
chrX	14727000	14730000	chrX	14600000	14601000	39.7999992370605
chrX	14730000	14733000	chrX	14600000	14601000	46.5
chrX	14733000	14736000	chrX	14600000	14601000	50.3499984741211
chrX	14736000	14739000	chrX	14600000	14601000	55.7000007629395
chrX	14739000	14742000	chrX	14600000	14601000	54.4000015258789
chrX	14742000	14745000	chrX	14600000	14601000	55.7666664123535
chrX	14745000	14748000	chrX	14600000	14601000	58.75
chrX	14748000	14751000	chrX	14600000	14601000	56.3000030517578
chrX	14751000	14754000	chrX	14600000	14601000	58.9000015258789
chrX	14754000	14757000	chrX	14600000	14601000	58.8199996948242
chrX	14757000	14760000	chrX	14600000	14601000	55.7799987792969
chrX	14760000	14763000	chrX	14600000	14601000	56.9000015258789
chrX	14763000	14766000	chrX	14600000	14601000	53.0599975585938
chrX	14766000	14769000	chrX	14600000	14601000	50.2333335876465
chrX	14769000	14772000	chrX	14600000	14601000	43.4000015258789
chrX	14772000	14775000	chrX	14600000	14601000	43.4000015258789
chrX	14775000	14778000	chrX	14600000	14601000	41.2000007629395
chrX	14778000	14781000	chrX	14600000	14601000	0
chrX	14781000	14784000	chrX	14600000	14601000	0
chrX	14784000	14787000	chrX	14600000	14601000	48.5
chrX	14787000	14790000	chrX	14600000	14601000	51.7000007629395
chrX	14790000	14793000	chrX	14600000	14601000	53.7000007629395
chrX	14793000	14796000	chrX	14600000	14601000	55.2999992370605
chrX	14796000	14799000	chrX	14600000	14601000	55.5
chrX	14799000	14800000	chrX	14600000	14601000	56.2999992370605
chrX	14600000	14601000	chrX	14601000	14604000	-37.5366668701172
chrX	14601000	14604000	chrX	14601000	14604000	-36.168571472168
chrX	14604000	14607000	chrX	14601000	14604000	-22.5937061309814
chrX	14607000	14610000	chrX	14601000	14604000	-1.66739130020142
chrX	14610000	14613000	chrX	14601000	14604000	8.2848482131958
