chrom1	start1	end1	chrom2	start2	end2	score
chr2L	16321000	16323000	chr2L	16321000	16323000	30.7999992370605
chr2L	16323000	16326000	chr2L	16321000	16323000	39.462703704834
chr2L	16326000	16329000	chr2L	16321000	16323000	9.72063541412354
chr2L	16329000	16332000	chr2L	16321000	16323000	-41.0142860412598
chr2L	16332000	16335000	chr2L	16321000	16323000	-41.481819152832
chr2L	16335000	16338000	chr2L	16321000	16323000	-37.75
chr2L	16338000	16341000	chr2L	16321000	16323000	-28.5789470672607
chr2L	16341000	16344000	chr2L	16321000	16323000	-22.1058826446533
chr2L	16344000	16347000	chr2L	16321000	16323000	-14.7250003814697
chr2L	16347000	16350000	chr2L	16321000	16323000	-12.576189994812
chr2L	16350000	16353000	chr2L	16321000	16323000	-20.8789482116699
chr2L	16353000	16356000	chr2L	16321000	16323000	-31.341667175293
chr2L	16356000	16359000	chr2L	16321000	16323000	-61.0999984741211
chr2L	16359000	16362000	chr2L	16321000	16323000	-64.5500030517578
chr2L	16362000	16365000	chr2L	16321000	16323000	-71.7333297729492
chr2L	16365000	16368000	chr2L	16321000	16323000	-69.6999969482422
chr2L	16368000	16371000	chr2L	16321000	16323000	-69.0666656494141
chr2L	16371000	16374000	chr2L	16321000	16323000	-70.5999984741211
chr2L	16374000	16377000	chr2L	16321000	16323000	-69
chr2L	16377000	16380000	chr2L	16321000	16323000	-66.9000015258789
chr2L	16380000	16383000	chr2L	16321000	16323000	-67.5999984741211
chr2L	16383000	16386000	chr2L	16321000	16323000	-68.5666656494141
chr2L	16386000	16389000	chr2L	16321000	16323000	-65.9333343505859
chr2L	16389000	16392000	chr2L	16321000	16323000	-66
chr2L	16392000	16395000	chr2L	16321000	16323000	-63.5
chr2L	16395000	16398000	chr2L	16321000	16323000	-65
chr2L	16398000	16401000	chr2L	16321000	16323000	-63.5999984741211
chr2L	16401000	16404000	chr2L	16321000	16323000	-60
chr2L	16404000	16407000	chr2L	16321000	16323000	-58.4000015258789
chr2L	16407000	16410000	chr2L	16321000	16323000	-62.7200012207031
chr2L	16410000	16413000	chr2L	16321000	16323000	-64
chr2L	16413000	16416000	chr2L	16321000	16323000	-62
chr2L	16416000	16419000	chr2L	16321000	16323000	-57.75
chr2L	16419000	16422000	chr2L	16321000	16323000	-53.4799995422363
chr2L	16422000	16425000	chr2L	16321000	16323000	-50.0800018310547
chr2L	16425000	16428000	chr2L	16321000	16323000	-44.3666687011719
chr2L	16428000	16431000	chr2L	16321000	16323000	-42.0999984741211
chr2L	16431000	16434000	chr2L	16321000	16323000	-35.6500015258789
chr2L	16434000	16437000	chr2L	16321000	16323000	-36.5
chr2L	16437000	16440000	chr2L	16321000	16323000	-34.7000007629395
chr2L	16440000	16443000	chr2L	16321000	16323000	-32.8000030517578
chr2L	16443000	16446000	chr2L	16321000	16323000	0
chr2L	16446000	16449000	chr2L	16321000	16323000	-22.4500007629395
chr2L	16449000	16452000	chr2L	16321000	16323000	-20.7250003814697
chr2L	16452000	16455000	chr2L	16321000	16323000	-17.2666664123535
chr2L	16455000	16458000	chr2L	16321000	16323000	-15.8500003814697
chr2L	16458000	16461000	chr2L	16321000	16323000	-23.4749984741211
chr2L	16461000	16464000	chr2L	16321000	16323000	-19.3999996185303
chr2L	16464000	16467000	chr2L	16321000	16323000	-23.4333324432373
chr2L	16467000	16470000	chr2L	16321000	16323000	0
chr2L	16470000	16473000	chr2L	16321000	16323000	-24.2999992370605
chr2L	16473000	16476000	chr2L	16321000	16323000	-22.7000007629395
